advertiser_id,type,count_star()
28,purchase,16
1567,purchase,16
1388,purchase,16
261,purchase,16
236,purchase,16
790,purchase,16
1358,purchase,16
513,purchase,16
1170,purchase,16
1068,purchase,16
346,purchase,16
191,purchase,16
1504,purchase,16
1604,purchase,16
943,purchase,16
539,purchase,16
37,purchase,16
880,purchase,16
1571,purchase,16
481,purchase,16
761,purchase,16
551,purchase,16
911,purchase,16
629,purchase,16
1189,purchase,16
702,purchase,16
1454,purchase,16
1633,purchase,16
3,purchase,16
1028,purchase,16
915,purchase,16
1296,purchase,16
73,purchase,16
1268,purchase,16
10,purchase,16
1040,purchase,16
941,purchase,16
1530,purchase,16
388,purchase,16
89,purchase,16
1102,purchase,16
489,purchase,16
1113,purchase,16
574,purchase,16
616,purchase,16
327,purchase,16
200,purchase,15
862,purchase,15
425,purchase,15
1188,purchase,15
549,purchase,15
886,purchase,15
1353,purchase,15
1116,purchase,15
1343,purchase,15
1286,purchase,15
1646,purchase,15
1192,purchase,15
968,purchase,15
1060,purchase,15
608,purchase,15
65,purchase,15
1473,purchase,15
730,purchase,15
741,purchase,15
232,purchase,15
451,purchase,15
1540,purchase,15
953,purchase,15
139,purchase,15
1052,purchase,15
469,purchase,15
874,purchase,15
1124,purchase,15
1220,purchase,15
867,purchase,15
1155,purchase,15
80,purchase,15
323,purchase,15
1359,purchase,15
1251,purchase,15
1648,purchase,15
1626,purchase,15
1112,purchase,15
1429,purchase,15
344,purchase,15
82,purchase,15
737,purchase,15
1184,purchase,15
1482,purchase,15
1535,purchase,15
618,purchase,15
214,purchase,15
1151,purchase,15
1111,purchase,15
1653,purchase,15
1621,purchase,15
1521,purchase,15
508,purchase,15
1118,purchase,15
1173,purchase,15
1485,purchase,15
442,purchase,15
707,purchase,15
61,purchase,15
59,purchase,15
939,purchase,15
1506,purchase,15
1077,purchase,15
534,purchase,15
1275,purchase,15
66,purchase,15
267,purchase,15
129,purchase,15
16,purchase,15
1589,purchase,15
155,purchase,15
1177,purchase,15
1496,purchase,15
406,purchase,15
1420,purchase,15
341,purchase,15
27,purchase,15
1164,purchase,15
997,purchase,15
1232,purchase,15
916,purchase,15
617,purchase,15
1573,purchase,15
500,purchase,15
1351,purchase,15
734,purchase,15
735,purchase,15
1174,purchase,15
217,purchase,15
586,purchase,15
429,purchase,15
1320,purchase,15
109,purchase,15
1364,purchase,15
919,purchase,15
1477,purchase,15
1585,purchase,15
1044,purchase,15
373,purchase,15
713,purchase,15
1051,purchase,15
244,purchase,15
1409,purchase,15
778,purchase,15
450,purchase,15
1395,purchase,15
698,purchase,15
1213,purchase,15
260,purchase,15
362,purchase,15
665,purchase,15
470,purchase,15
1627,purchase,14
1398,purchase,14
136,purchase,14
1550,purchase,14
1391,purchase,14
316,purchase,14
1150,purchase,14
1598,purchase,14
597,purchase,14
1534,purchase,14
1053,purchase,14
802,purchase,14
1338,purchase,14
668,purchase,14
610,purchase,14
661,purchase,14
1455,purchase,14
1513,purchase,14
694,purchase,14
957,purchase,14
256,purchase,14
935,purchase,14
1618,purchase,14
1568,purchase,14
1226,purchase,14
495,purchase,14
367,purchase,14
1371,purchase,14
1041,purchase,14
579,purchase,14
187,purchase,14
359,purchase,14
768,purchase,14
1435,purchase,14
308,purchase,14
107,purchase,14
319,purchase,14
241,purchase,14
1062,purchase,14
475,purchase,14
818,purchase,14
459,purchase,14
749,purchase,14
491,purchase,14
604,purchase,14
1403,purchase,14
247,purchase,14
394,purchase,14
1138,purchase,14
315,purchase,14
556,purchase,14
1501,purchase,14
963,purchase,14
964,purchase,14
44,purchase,14
733,purchase,14
1074,purchase,14
384,purchase,14
678,purchase,14
1171,purchase,14
631,purchase,14
920,purchase,14
924,purchase,14
1625,purchase,14
1143,purchase,14
1264,purchase,14
1400,purchase,14
1607,purchase,14
486,purchase,14
379,purchase,14
865,purchase,14
516,purchase,14
753,purchase,14
1531,purchase,14
148,purchase,14
1149,purchase,14
1375,purchase,14
757,purchase,14
795,purchase,14
269,purchase,14
1299,purchase,14
598,purchase,14
820,purchase,14
210,purchase,14
419,purchase,14
976,purchase,14
33,purchase,14
927,purchase,14
1556,purchase,14
612,purchase,14
864,purchase,14
410,purchase,14
576,purchase,14
1651,purchase,14
248,purchase,14
387,purchase,14
357,purchase,14
996,purchase,14
1605,purchase,14
1197,purchase,14
626,purchase,14
465,purchase,14
229,purchase,14
334,purchase,14
1242,purchase,14
173,purchase,14
1043,purchase,14
70,purchase,14
1114,purchase,14
1085,purchase,14
987,purchase,14
1130,purchase,14
265,purchase,14
782,purchase,14
881,purchase,14
1492,purchase,14
917,purchase,14
1103,purchase,14
1624,purchase,14
390,purchase,14
650,purchase,14
1272,purchase,14
1376,purchase,14
363,purchase,14
658,purchase,14
675,purchase,14
21,purchase,14
432,purchase,14
815,purchase,14
1484,purchase,14
1094,purchase,14
793,purchase,14
1524,purchase,14
1407,purchase,14
1091,purchase,14
1438,purchase,14
1283,purchase,14
692,purchase,14
1416,purchase,14
1290,purchase,14
1580,purchase,14
317,purchase,14
1287,purchase,14
564,purchase,14
505,purchase,14
14,purchase,14
1136,purchase,14
839,purchase,14
1431,purchase,14
1509,purchase,14
507,purchase,14
1544,purchase,14
322,purchase,14
1606,purchase,14
1022,purchase,13
1389,purchase,13
739,purchase,13
1354,purchase,13
1583,purchase,13
559,purchase,13
1004,purchase,13
569,purchase,13
1120,purchase,13
472,purchase,13
1097,purchase,13
725,purchase,13
1370,purchase,13
1245,purchase,13
168,purchase,13
814,purchase,13
13,purchase,13
415,purchase,13
971,purchase,13
1017,purchase,13
966,purchase,13
1592,purchase,13
41,purchase,13
205,purchase,13
15,purchase,13
1019,purchase,13
752,purchase,13
1616,purchase,13
399,purchase,13
1641,purchase,13
134,purchase,13
1437,purchase,13
1443,purchase,13
1295,purchase,13
676,purchase,13
257,purchase,13
351,purchase,13
342,purchase,13
1383,purchase,13
72,purchase,13
1207,purchase,13
1346,purchase,13
1056,purchase,13
324,purchase,13
789,purchase,13
404,purchase,13
1018,purchase,13
230,purchase,13
937,purchase,13
756,purchase,13
687,purchase,13
1030,purchase,13
119,purchase,13
476,purchase,13
747,purchase,13
226,purchase,13
1033,purchase,13
572,purchase,13
932,purchase,13
537,purchase,13
531,purchase,13
447,purchase,13
275,purchase,13
797,purchase,13
1453,purchase,13
45,purchase,13
9,purchase,13
763,purchase,13
88,purchase,13
385,purchase,13
1402,purchase,13
418,purchase,13
1552,purchase,13
499,purchase,13
298,purchase,13
156,purchase,13
900,purchase,13
769,purchase,13
584,purchase,13
509,purchase,13
22,purchase,13
1619,purchase,13
810,purchase,13
926,purchase,13
1100,purchase,13
652,purchase,13
813,purchase,13
211,purchase,13
348,purchase,13
1599,purchase,13
1654,purchase,13
801,purchase,13
590,purchase,13
1049,purchase,13
1476,purchase,13
201,purchase,13
325,purchase,13
437,purchase,13
1282,purchase,13
619,purchase,13
809,purchase,13
420,purchase,13
667,purchase,13
296,purchase,13
1332,purchase,13
745,purchase,13
1448,purchase,13
1538,purchase,13
1652,purchase,13
1139,purchase,13
634,purchase,13
1039,purchase,13
1071,purchase,13
954,purchase,13
754,purchase,13
767,purchase,13
84,purchase,13
1161,purchase,13
8,purchase,13
944,purchase,13
1271,purchase,13
1126,purchase,13
877,purchase,13
991,purchase,13
383,purchase,13
1394,purchase,13
1591,purchase,13
1500,purchase,13
268,purchase,13
380,purchase,13
1348,purchase,13
347,purchase,13
532,purchase,13
995,purchase,13
304,purchase,13
124,purchase,13
222,purchase,13
1414,purchase,13
816,purchase,13
287,purchase,13
677,purchase,13
307,purchase,13
981,purchase,13
875,purchase,13
240,purchase,13
690,purchase,13
494,purchase,13
1588,purchase,13
183,purchase,13
1095,purchase,13
219,purchase,13
544,purchase,13
189,purchase,13
282,purchase,13
254,purchase,13
1594,purchase,13
242,purchase,13
1374,purchase,13
922,purchase,13
680,purchase,13
643,purchase,13
1243,purchase,13
1067,purchase,13
1154,purchase,13
1385,purchase,13
246,purchase,13
377,purchase,13
716,purchase,13
1519,purchase,13
980,purchase,13
1337,purchase,13
81,purchase,13
831,purchase,13
1463,purchase,13
310,purchase,13
723,purchase,12
718,purchase,12
1533,purchase,12
439,purchase,12
1426,purchase,12
83,purchase,12
1642,purchase,12
1404,purchase,12
218,purchase,12
455,purchase,12
528,purchase,12
1224,purchase,12
674,purchase,12
293,purchase,12
460,purchase,12
1445,purchase,12
705,purchase,12
1554,purchase,12
458,purchase,12
636,purchase,12
545,purchase,12
1649,purchase,12
601,purchase,12
977,purchase,12
1198,purchase,12
1329,purchase,12
715,purchase,12
1059,purchase,12
649,purchase,12
194,purchase,12
126,purchase,12
468,purchase,12
654,purchase,12
855,purchase,12
538,purchase,12
1601,purchase,12
530,purchase,12
503,purchase,12
1036,purchase,12
1267,purchase,12
1572,purchase,12
1525,purchase,12
1101,purchase,12
743,purchase,12
947,purchase,12
804,purchase,12
1249,purchase,12
905,purchase,12
969,purchase,12
1266,purchase,12
453,purchase,12
899,purchase,12
1259,purchase,12
39,purchase,12
786,purchase,12
159,purchase,12
1488,purchase,12
860,purchase,12
1462,purchase,12
639,purchase,12
1543,purchase,12
1121,purchase,12
871,purchase,12
372,purchase,12
1575,purchase,12
1382,purchase,12
312,purchase,12
326,purchase,12
300,purchase,12
185,purchase,12
1446,purchase,12
1024,purchase,12
1203,purchase,12
709,purchase,12
1458,purchase,12
63,purchase,12
1061,purchase,12
547,purchase,12
1384,purchase,12
289,purchase,12
1278,purchase,12
34,purchase,12
1202,purchase,12
243,purchase,12
454,purchase,12
288,purchase,12
276,purchase,12
776,purchase,12
1075,purchase,12
91,purchase,12
193,purchase,12
2,purchase,12
1559,purchase,12
1246,purchase,12
928,purchase,12
1032,purchase,12
1119,purchase,12
1610,purchase,12
731,purchase,12
1549,purchase,12
90,purchase,12
1238,purchase,12
570,purchase,12
1070,purchase,12
1281,purchase,12
663,purchase,12
836,purchase,12
560,purchase,12
368,purchase,12
1159,purchase,12
907,purchase,12
393,purchase,12
504,purchase,12
441,purchase,12
1564,purchase,12
724,purchase,12
846,purchase,12
202,purchase,12
1163,purchase,12
1054,purchase,12
662,purchase,12
611,purchase,12
651,purchase,12
1432,purchase,12
563,purchase,12
1347,purchase,12
1593,purchase,12
1316,purchase,12
1515,purchase,12
47,purchase,12
68,purchase,12
948,purchase,12
1512,purchase,12
671,purchase,12
1294,purchase,12
600,purchase,12
1165,purchase,12
414,purchase,12
606,purchase,12
1141,purchase,12
821,purchase,12
1542,purchase,12
264,purchase,12
1092,purchase,12
1304,purchase,12
1491,purchase,12
182,purchase,12
1532,purchase,12
1352,purchase,12
1006,purchase,12
1367,purchase,12
1013,purchase,12
785,purchase,12
365,purchase,12
116,purchase,12
1012,purchase,12
335,purchase,12
800,purchase,12
169,purchase,12
137,purchase,12
332,purchase,12
585,purchase,12
1386,purchase,12
1219,purchase,12
93,purchase,12
1254,purchase,12
1252,purchase,12
912,purchase,12
69,purchase,12
1206,purchase,12
480,purchase,12
1191,purchase,12
640,purchase,12
535,purchase,12
1377,purchase,12
479,purchase,12
140,purchase,12
641,purchase,12
1537,purchase,12
844,purchase,11
1157,purchase,11
1310,purchase,11
519,purchase,11
177,purchase,11
1115,purchase,11
167,purchase,11
1179,purchase,11
1260,purchase,11
270,purchase,11
1467,purchase,11
994,purchase,11
711,purchase,11
1200,purchase,11
1444,purchase,11
408,purchase,11
143,purchase,11
633,purchase,11
861,purchase,11
1088,purchase,11
746,purchase,11
697,purchase,11
1258,purchase,11
688,purchase,11
986,purchase,11
832,purchase,11
1042,purchase,11
54,purchase,11
602,purchase,11
1182,purchase,11
562,purchase,11
1424,purchase,11
1210,purchase,11
710,purchase,11
1357,purchase,11
1285,purchase,11
571,purchase,11
1579,purchase,11
1176,purchase,11
1132,purchase,11
1632,purchase,11
1392,purchase,11
759,purchase,11
1334,purchase,11
361,purchase,11
869,purchase,11
113,purchase,11
474,purchase,11
750,purchase,11
1291,purchase,11
838,purchase,11
1137,purchase,11
1199,purchase,11
1381,purchase,11
581,purchase,11
234,purchase,11
102,purchase,11
55,purchase,11
582,purchase,11
522,purchase,11
175,purchase,11
972,purchase,11
685,purchase,11
1478,purchase,11
524,purchase,11
1236,purchase,11
146,purchase,11
281,purchase,11
112,purchase,11
1321,purchase,11
1449,purchase,11
1193,purchase,11
961,purchase,11
990,purchase,11
153,purchase,11
1187,purchase,11
161,purchase,11
817,purchase,11
791,purchase,11
637,purchase,11
1528,purchase,11
780,purchase,11
1107,purchase,11
1510,purchase,11
701,purchase,11
1080,purchase,11
1582,purchase,11
1015,purchase,11
792,purchase,11
951,purchase,11
49,purchase,11
1635,purchase,11
141,purchase,11
1195,purchase,11
1333,purchase,11
98,purchase,11
152,purchase,11
857,purchase,11
1640,purchase,11
1481,purchase,11
1002,purchase,11
1140,purchase,11
1344,purchase,11
847,purchase,11
1483,purchase,11
515,purchase,11
1122,purchase,11
284,purchase,11
1250,purchase,11
295,purchase,11
1596,purchase,11
1196,purchase,11
974,purchase,11
929,purchase,11
1457,purchase,11
99,purchase,11
492,purchase,11
445,purchase,11
621,purchase,11
1318,purchase,11
827,purchase,11
623,purchase,11
1117,purchase,11
1557,purchase,11
328,purchase,11
397,purchase,11
1472,purchase,11
121,purchase,11
1274,purchase,11
914,purchase,11
353,purchase,11
960,purchase,11
1128,purchase,11
1503,purchase,11
1436,purchase,11
779,purchase,11
591,purchase,11
403,purchase,11
979,purchase,11
648,purchase,11
605,purchase,11
1412,purchase,11
78,purchase,11
87,purchase,11
1650,purchase,11
946,purchase,11
670,purchase,11
331,purchase,11
1021,purchase,11
92,purchase,11
369,purchase,11
57,purchase,11
1063,purchase,11
378,purchase,11
956,purchase,11
527,purchase,11
691,purchase,11
290,purchase,11
1434,purchase,11
95,purchase,11
1076,purchase,11
1341,purchase,11
593,purchase,11
936,purchase,11
122,purchase,11
732,purchase,11
206,purchase,11
409,purchase,11
1497,purchase,11
433,purchase,11
1422,purchase,11
568,purchase,11
1539,purchase,11
1194,purchase,11
12,purchase,11
720,purchase,11
669,purchase,11
1125,purchase,11
1450,purchase,11
224,purchase,11
573,purchase,11
1007,purchase,11
885,purchase,11
1620,purchase,11
1356,purchase,11
506,purchase,11
728,purchase,11
1167,purchase,11
543,purchase,11
811,purchase,11
114,purchase,11
1225,purchase,11
473,purchase,11
1156,purchase,11
1456,purchase,11
158,purchase,11
1078,purchase,11
285,purchase,11
1418,purchase,11
402,purchase,11
888,purchase,11
25,purchase,11
471,purchase,11
1614,purchase,11
1,purchase,11
1083,purchase,11
1289,purchase,11
1460,purchase,11
798,purchase,11
280,purchase,11
422,purchase,11
1208,purchase,11
1470,purchase,11
1153,purchase,11
417,purchase,11
1471,purchase,10
771,purchase,10
294,purchase,10
1597,purchase,10
1050,purchase,10
1047,purchase,10
1361,purchase,10
111,purchase,10
1397,purchase,10
1148,purchase,10
391,purchase,10
1308,purchase,10
895,purchase,10
207,purchase,10
1311,purchase,10
266,purchase,10
345,purchase,10
1223,purchase,10
682,purchase,10
672,purchase,10
1536,purchase,10
891,purchase,10
1345,purchase,10
845,purchase,10
1447,purchase,10
546,purchase,10
766,purchase,10
1342,purchase,10
925,purchase,10
647,purchase,10
97,purchase,10
660,purchase,10
1144,purchase,10
742,purchase,10
1615,purchase,10
58,purchase,10
1003,purchase,10
212,purchase,10
655,purchase,10
301,purchase,10
719,purchase,10
1603,purchase,10
1162,purchase,10
1106,purchase,10
370,purchase,10
1146,purchase,10
360,purchase,10
970,purchase,10
511,purchase,10
565,purchase,10
1014,purchase,10
130,purchase,10
1306,purchase,10
1317,purchase,10
1302,purchase,10
343,purchase,10
283,purchase,10
681,purchase,10
1469,purchase,10
1237,purchase,10
859,purchase,10
350,purchase,10
708,purchase,10
329,purchase,10
1082,purchase,10
1523,purchase,10
192,purchase,10
978,purchase,10
1168,purchase,10
76,purchase,10
498,purchase,10
587,purchase,10
1069,purchase,10
438,purchase,10
1175,purchase,10
171,purchase,10
163,purchase,10
673,purchase,10
1027,purchase,10
1514,purchase,10
1475,purchase,10
950,purchase,10
1419,purchase,10
1505,purchase,10
299,purchase,10
510,purchase,10
487,purchase,10
1327,purchase,10
1474,purchase,10
1230,purchase,10
1611,purchase,10
1131,purchase,10
1065,purchase,10
1541,purchase,10
656,purchase,10
1574,purchase,10
856,purchase,10
50,purchase,10
1570,purchase,10
1498,purchase,10
949,purchase,10
274,purchase,10
371,purchase,10
231,purchase,10
1277,purchase,10
628,purchase,10
125,purchase,10
186,purchase,10
197,purchase,10
837,purchase,10
19,purchase,10
1093,purchase,10
488,purchase,10
132,purchase,10
1031,purchase,10
973,purchase,10
180,purchase,10
958,purchase,10
1546,purchase,10
195,purchase,10
17,purchase,10
1390,purchase,10
644,purchase,10
1110,purchase,10
945,purchase,10
24,purchase,10
1288,purchase,10
777,purchase,10
478,purchase,10
689,purchase,10
71,purchase,10
1142,purchase,10
630,purchase,10
502,purchase,10
808,purchase,10
1548,purchase,10
624,purchase,10
983,purchase,10
835,purchase,10
840,purchase,10
1269,purchase,10
1133,purchase,10
309,purchase,10
135,purchase,10
823,purchase,10
666,purchase,10
799,purchase,10
157,purchase,10
1104,purchase,10
890,purchase,10
1465,purchase,10
1393,purchase,10
796,purchase,10
456,purchase,10
1190,purchase,10
133,purchase,10
401,purchase,10
446,purchase,10
144,purchase,10
878,purchase,10
1273,purchase,10
1135,purchase,10
1608,purchase,10
1466,purchase,10
967,purchase,10
227,purchase,10
848,purchase,10
74,purchase,10
580,purchase,10
48,purchase,10
23,purchase,10
659,purchase,10
1340,purchase,10
833,purchase,10
863,purchase,10
215,purchase,10
1214,purchase,9
721,purchase,9
249,purchase,9
1172,purchase,9
262,purchase,9
1378,purchase,9
149,purchase,9
1221,purchase,9
1298,purchase,9
843,purchase,9
1440,purchase,9
1502,purchase,9
1084,purchase,9
485,purchase,9
440,purchase,9
221,purchase,9
199,purchase,9
1380,purchase,9
1517,purchase,9
740,purchase,9
6,purchase,9
727,purchase,9
127,purchase,9
873,purchase,9
349,purchase,9
1108,purchase,9
764,purchase,9
1545,purchase,9
1637,purchase,9
1270,purchase,9
400,purchase,9
314,purchase,9
1451,purchase,9
529,purchase,9
30,purchase,9
1411,purchase,9
179,purchase,9
35,purchase,9
1257,purchase,9
1349,purchase,9
1276,purchase,9
902,purchase,9
552,purchase,9
464,purchase,9
1222,purchase,9
805,purchase,9
462,purchase,9
1011,purchase,9
517,purchase,9
75,purchase,9
354,purchase,9
1529,purchase,9
858,purchase,9
755,purchase,9
11,purchase,9
646,purchase,9
1430,purchase,9
5,purchase,9
982,purchase,9
1527,purchase,9
138,purchase,9
645,purchase,9
1408,purchase,9
303,purchase,9
1255,purchase,9
1105,purchase,9
1204,purchase,9
1639,purchase,9
79,purchase,9
1099,purchase,9
1396,purchase,9
622,purchase,9
1360,purchase,9
642,purchase,9
1516,purchase,9
620,purchase,9
679,purchase,9
56,purchase,9
1096,purchase,9
237,purchase,9
1355,purchase,9
36,purchase,9
736,purchase,9
1005,purchase,9
20,purchase,9
1035,purchase,9
901,purchase,9
493,purchase,9
868,purchase,9
1365,purchase,9
913,purchase,9
252,purchase,9
1123,purchase,9
60,purchase,9
286,purchase,9
1087,purchase,9
1127,purchase,9
110,purchase,9
1479,purchase,9
151,purchase,9
291,purchase,9
998,purchase,9
118,purchase,9
263,purchase,9
1058,purchase,9
1079,purchase,9
521,purchase,9
959,purchase,9
826,purchase,9
100,purchase,9
1366,purchase,9
67,purchase,9
405,purchase,9
1090,purchase,9
906,purchase,9
1109,purchase,9
477,purchase,9
1023,purchase,9
213,purchase,9
896,purchase,9
548,purchase,9
188,purchase,9
1244,purchase,9
279,purchase,9
985,purchase,9
962,purchase,9
1046,purchase,9
496,purchase,9
338,purchase,9
1441,purchase,8
717,purchase,8
762,purchase,8
1495,purchase,8
852,purchase,8
1566,purchase,8
120,purchase,8
105,purchase,8
904,purchase,8
965,purchase,8
1235,purchase,8
1315,purchase,8
1494,purchase,8
683,purchase,8
1464,purchase,8
955,purchase,8
1307,purchase,8
1256,purchase,8
760,purchase,8
251,purchase,8
223,purchase,8
829,purchase,8
566,purchase,8
305,purchase,8
1547,purchase,8
542,purchase,8
1229,purchase,8
1098,purchase,8
198,purchase,8
77,purchase,8
178,purchase,8
225,purchase,8
1261,purchase,8
653,purchase,8
389,purchase,8
1417,purchase,8
62,purchase,8
7,purchase,8
297,purchase,8
272,purchase,8
209,purchase,8
1048,purchase,8
1563,purchase,8
449,purchase,8
1584,purchase,8
1339,purchase,8
1328,purchase,8
1335,purchase,8
1160,purchase,8
427,purchase,8
1233,purchase,8
1072,purchase,8
578,purchase,8
758,purchase,8
1280,purchase,8
1590,purchase,8
992,purchase,8
423,purchase,8
428,purchase,8
1297,purchase,8
1301,purchase,8
523,purchase,8
411,purchase,8
43,purchase,8
942,purchase,8
1001,purchase,8
501,purchase,8
1010,purchase,8
64,purchase,8
783,purchase,8
1239,purchase,8
1468,purchase,8
1350,purchase,8
1405,purchase,8
558,purchase,8
1211,purchase,8
1241,purchase,8
696,purchase,8
1205,purchase,8
1522,purchase,8
123,purchase,8
1628,purchase,8
784,purchase,8
375,purchase,8
166,purchase,8
336,purchase,8
613,purchase,8
712,purchase,8
872,purchase,8
51,purchase,8
115,purchase,8
933,purchase,8
525,purchase,8
1518,purchase,8
1421,purchase,8
1324,purchase,8
1415,purchase,8
1034,purchase,8
883,purchase,8
1045,purchase,8
1586,purchase,8
1265,purchase,8
1623,purchase,8
376,purchase,8
255,purchase,8
426,purchase,8
196,purchase,8
738,purchase,7
1279,purchase,7
1613,purchase,7
239,purchase,7
1169,purchase,7
952,purchase,7
1073,purchase,7
356,purchase,7
430,purchase,7
424,purchase,7
413,purchase,7
657,purchase,7
1489,purchase,7
484,purchase,7
181,purchase,7
421,purchase,7
1561,purchase,7
592,purchase,7
1493,purchase,7
607,purchase,7
1636,purchase,7
1643,purchase,7
412,purchase,7
1037,purchase,7
1008,purchase,7
938,purchase,7
1309,purchase,7
1452,purchase,7
1555,purchase,7
271,purchase,7
1322,purchase,7
253,purchase,7
1185,purchase,7
398,purchase,7
1645,purchase,7
903,purchase,7
461,purchase,7
567,purchase,7
921,purchase,7
1612,purchase,7
841,purchase,7
96,purchase,7
1134,purchase,7
879,purchase,7
32,purchase,7
339,purchase,7
1634,purchase,7
1558,purchase,7
1560,purchase,7
635,purchase,7
407,purchase,7
853,purchase,7
1526,purchase,7
1009,purchase,7
490,purchase,7
788,purchase,7
416,purchase,7
147,purchase,7
1595,purchase,7
1631,purchase,7
1581,purchase,7
1057,purchase,7
910,purchase,7
482,purchase,7
866,purchase,7
1508,purchase,7
467,purchase,7
536,purchase,7
1016,purchase,7
1551,purchase,7
609,purchase,7
162,purchase,7
1248,purchase,6
40,purchase,6
1064,purchase,6
250,purchase,6
822,purchase,6
806,purchase,6
145,purchase,6
514,purchase,6
595,purchase,6
1511,purchase,6
589,purchase,6
638,purchase,6
1428,purchase,6
1336,purchase,6
108,purchase,6
1240,purchase,6
704,purchase,6
1362,purchase,6
1520,purchase,6
803,purchase,6
850,purchase,6
684,purchase,6
1387,purchase,6
463,purchase,6
882,purchase,6
1319,purchase,6
934,purchase,5
526,purchase,5
1305,purchase,5
38,purchase,5
594,purchase,5
86,purchase,5
1644,purchase,5
876,purchase,5
483,purchase,5
1201,purchase,5
1439,purchase,5
772,purchase,5
787,purchase,5
1166,purchase,5
794,purchase,5
1630,purchase,5
258,purchase,5
773,purchase,5
1461,purchase,5
664,purchase,5
395,purchase,5
1638,purchase,5
1183,purchase,5
909,purchase,5
699,purchase,5
1480,purchase,5
1217,purchase,4
918,purchase,4
321,purchase,3
1086,purchase,3
599,purchase,2
989,purchase,2
